regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
MEIS2	IL28RA	-2	2	0	0.099585061	0
RELB	ADFP	-2	2	0	0.09958268	0
HINFP	NR5A1	-2	2	0	0.099582127	1
ZFX	ESRRB	-2	2	0	0.099581748	1
ZNF384	GNB2L1	-2	2	0	0.099581275	0
AHR	CREBB	2	2	0	0.099580675	0
RFX4	SQLE	-2	2	0	0.099580092	1
FOXF1	IDOL_M	-2	2	0	0.099578782	1
POU4F1	P2RX7	-2	2	0	0.099577113	0
BCL11A	PPARG	-2	2	0	0.099575974	1
FOS	VDR	-2	2	0	0.099574057	1
TCF23	LINCR	-2	2	0	0.099573616	0
EGR1	VDR	-2	2	0	0.099573127	1
ARNT2	GNB2L1	2	2	0	0.099572836	1
RUNX1	NOS2A	-2	2	0	0.099572131	0
RORC	GNB2L1	2	2	0	0.09957066	0
TLX1	NKAPL	2	2	0	0.099568212	1
HOXB13	C9orf19	-2	2	0	0.099568021	0
FOXI2	CMAH	-2	2	0	0.099567957	1
TFAP2D	CHUK	2	2	0	0.099567633	1
ELF4	NR6A1	2	2	0	0.099566813	1
TERF2	MB21D1	-2	2	0	0.099566233	0
RARA	THRA	2	2	0	0.099565944	1
IRF7	NR1I3	-2	2	0	0.099564314	0
ARID3B	CTSL1	2	2	0	0.099563089	0
SP4	RORA	2	2	0	0.099563031	1
GATA2	NR2C1	-2	2	0	0.099562161	1
RFX8	KLRA1	-2	2	0	0.099561934	0
RORA	IKBKB	2	2	0	0.099561752	0
ZBTB42	HNF4G	2	2	0	0.099560874	0
RFX1	ABCA1	-2	2	0	0.099560833	1
STAT2	IFNB1	2	2	0	0.099560013	0
ETV3	LXRA	2	2	0	0.099559392	1
NRF1	AR	-2	2	0	0.0995593	0
FOSL1	PPARA	2	2	0	0.099557177	1
FOXA1	LINCR	2	2	0	0.099556143	0
WT1	C2orf31	2	2	0	0.099555967	1
POU2F2	FLJ39739	-2	2	0	0.099554864	0
FOXD2	RORA	2	2	0	0.09955347	1
PAX4	NR1D2	-2	2	0	0.099553178	1
ZBTB7C	SCD2	2	2	0	0.099552152	1
NR2F6	IL8	-2	2	0	0.099552056	0
ZSCAN10	UGCGL1	2	2	0	0.099550951	0
RARA	NR1D1	2	2	0	0.099550852	1
JUND	IL8	2	2	0	0.099550844	1
RELB	MIR146A	0	2	0	0.099550709	1
TP73	RXRB	2	2	0	0.099550595	0
SP2	P2RX7	2	2	0	0.099549867	1
SP2	NR5A1	-2	2	0	0.099547228	1
PPARD	FAM70A	2	2	0	0.099545967	0
ZBTB7A	HNF4G	2	2	0	0.099544598	1
ELF1	IFNB1	-2	2	0	0.099544331	1
SOX14	SCD2	2	2	0	0.099542934	1
KLF8	SCD2	2	2	0	0.099542187	1
TGIF2	C9orf19	2	2	0	0.099539434	1
THAP1	LINCR	-2	2	0	0.09953885	0
PRDM4	UGCGL1	-2	2	0	0.09953773	1
ZEB1	NAMPT	-2	2	0	0.09953598	1
TFAP4	LXRA	2	2	0	0.099535915	1
ENO1	AGPAT9	2	2	0	0.099533409	0
IRF7	PRKCE	2	2	0	0.099533358	1
ZFX	IDOL_M	2	2	0	0.099533135	1
PPARD	P2RX7	2	2	0	0.099533039	0
HOXA2	TBK1	2	2	0	0.099531923	0
RFX3	NR0B2	2	2	0	0.099531066	nan
ESRRA	THRA	2	2	0	0.09953012	1
ISX	TBK1	-2	2	0	0.099527682	0
MYC	SELS	2	2	0	0.09952729	1
NFKB2	IRF8	2	2	0	0.09952227	1
SP3	TICAM2	2	2	0	0.099522268	1
HHEX	IL8RB	2	2	0	0.099521799	0
NPAS2	MIR146A	2	2	0	0.099520023	1
TP73	IL8RB	2	2	0	0.099517303	0
ARNTL2	MB21D1	-2	2	0	0.099516755	0
ZNF219	VDR	2	2	0	0.099516742	1
FLI1	NR4A2	2	2	0	0.099515602	1
HOXC8	RXRG	2	2	0	0.099512621	0
TP73	ESRRB	2	2	0	0.099511931	1
ASCL2	Rdh1	2	2	0	0.099505846	1
MNX1	NR1D2	2	2	0	0.099505086	0
LHX8	HMGCR	-2	2	0	0.099503315	0
ZFX	PPARA	2	2	0	0.099502225	1
ATF3	MVK	-2	2	0	0.099501638	1
PAX8	IL8RA	-2	2	0	0.099500935	0
HES2	MIR146A	2	2	0	0.099497174	1
ARID2	FAM70A	-2	2	0	0.099496061	1
RFX2	ADFP	2	2	0	0.099496018	0
ZEB1	NR4A2	-2	2	0	0.099494827	1
CREB5	P2RX7	-2	2	0	0.099492655	0
GLI3	ACACA	2	2	0	0.099488703	0
EPAS1	ESRRB	2	2	0	0.099487547	1
ZNF76	TICAM2	-2	2	0	0.099485656	1
MYOG	TICAM2	-2	2	0	0.099485056	1
TEAD3	CHUK	-2	2	0	0.099483002	0
ASCL2	NR4A2	-2	2	0	0.099482747	0
SOX11	CCDC75	2	2	0	0.09948243	0
FOXP2	CCL2	-2	2	0	0.099482171	0
HOXA13	PI3	2	2	0	0.099479851	0
HES4	SCD1	2	2	0	0.099478986	1
STAT2	CCL2	2	2	0	0.099478119	0
FEZF2	CCL18aa	-2	2	0	0.099475159	1
RELA	ESRRB	-2	2	0	0.099473379	1
TWIST1	KLRA1	-2	2	0	0.099472034	0
ZIC4	LXRA	2	2	0	0.099471969	1
ZFX	ESR1	-2	2	0	0.099471438	1
RXRA	CTSL1	2	2	0	0.099470464	1
GCM1	SCD2	2	2	0	0.099465587	1
MAZ	SCD1	2	2	0	0.099464679	1
TGIF1	C2orf31	2	2	0	0.099462237	1
MXI1	CMAH	-2	2	0	0.099458328	0
PBX3	SQLE	2	2	0	0.099458178	1
NEUROD1	Rdh1	2	2	0	0.099455158	1
EBF1	Rdh7	2	2	0	0.099454507	0
IRF4	FLJ39739	2	2	0	0.099453721	0
JUNB	IL1R	-2	2	0	0.099451487	1
NFATC1	MIR146A	2	2	0	0.099450967	1
AHR	Rdh1	-2	2	0	0.099450376	0
TEF	IL8RA	-2	2	0	0.09945005	0
NEUROD1	IL8	-2	2	0	0.099449442	0
KLF5	Rdh1	-2	2	0	0.099447784	1
ZSCAN10	PPARG	-2	2	0	0.099446516	0
SNAI3	MIR146A	-2	2	0	0.099445452	0
CLOCK	KLRA1	2	2	0	0.099441524	0
PHOX2B	NKAPL	-2	2	0	0.099439879	0
PRRX1	NKAPL	2	2	0	0.09943902	0
STAT1	GNB2L1	2	2	0	0.099435576	1
THAP12	MIR146A	-2	2	0	0.099434269	0
FOSL1	IL1R	2	2	0	0.099432659	1
ZIC3	EP300	2	2	0	0.099432147	1
POU1F1	SCD1	-2	2	0	0.099431074	1
TFAP2E	LINCR	-2	2	0	0.099430857	0
FOSL2	GNB2L1	2	2	0	0.099430001	0
TEAD1	Rdh1	2	2	0	0.099428724	1
ALX4	Rdh1	2	2	0	0.099417874	0
MLX	NR4A2	-2	2	0	0.099415329	0
FOS	ESRRB	2	2	0	0.099412641	1
SOX4	CMAH	2	2	0	0.099403669	1
RARG	KLRA1	2	2	0	0.099391853	0
RFX6	NR0B2	-2	2	0	0.09938774	nan
MAFG	REL	-1	1	0	0.050000088	0
PITX1	NR2E1	1	1	0	0.049995687	0
MYC	NR4A1	1	1	0	0.049992087	1
ELK4	NOS2A	-1	1	0	0.049992027	0
RELB	NFKBIA	1	1	0	0.049991776	1
HOXC6	NR3C2	-1	1	0	0.049990221	0
CTCF	ESR2	1	1	0	0.049989187	1
RBPJ	IKBKG	1	1	0	0.049987432	0
HOMEZ	IRF5	-1	1	0	0.049986109	0
MYPOP	IRF2	-1	1	0	0.049984757	1
CREB3L2	Rdh7	-1	1	0	0.049982236	0
NFYB	KIAA0082	-1	1	0	0.049980821	1
KLF7	LSS	1	1	0	0.049979636	1
POU2F1	LSS	-1	1	0	0.049979463	1
FOXP2	PRIC285	-1	1	0	0.04997864	0
IRF2	STAT2	1	1	0	0.049978302	0
NR1H4	SREBP2	1	1	0	0.049978231	0
SP4	UNC84B	-1	1	0	0.049977392	1
NR4A2	RARA	-1	1	0	0.049977126	0
TWIST2	IKBKG	1	1	0	0.049976905	0
IRF9	TNFSF10	1	1	0	0.049976436	0
GLI3	REL	-1	1	0	0.049976271	0
PBX3	IKBKG	1	1	0	0.049975265	0
SP3	Rdh7	1	1	0	0.049974644	0
CREB3L2	TMEM49	-1	1	0	0.049973305	0
PBX3	RXRA	1	1	0	0.049973048	0
NR4A1	IRF5	1	1	0	0.049972954	0
KMT2A	TMEM49	-1	1	0	0.049971857	0
GMEB1	STAT3	1	1	0	0.049971806	0
YY2	PLA2G2A	-1	1	0	0.049971705	0
TEF	RARA	-1	1	0	0.049971114	0
TCF12	SAMHD1	1	1	0	0.049970998	1
POU6F2	SREBP2	-1	1	0	0.049970932	0
HIF1A	ESRRA	1	1	0	0.049970373	1
ELK1	PI3	-1	1	0	0.04997012	0
FOXE1	STAT5A	1	1	0	0.04997008	0
ZNF282	IKBKG	-1	1	0	0.049969283	0
TFAP2C	NR3C2	1	1	0	0.049968976	1
ZNF35	IKBKG	-1	1	0	0.049968668	0
OLIG1	CCL5	-1	1	0	0.049968668	0
BHLHE22	NR2F6	-1	1	0	0.049968651	0
HINFP	PI3	-1	1	0	0.049968287	0
NR1H4	COX7A2P1	-1	1	0	0.04996822	0
PITX3	NGFB	-1	1	0	0.049967721	0
RXRA	KIAA0082	1	1	0	0.049966387	0
NFKB1	PSCD1	1	1	0	0.049965138	1
SP4	COX7A2P1	1	1	0	0.04996489	0
ZFY	NGFB	-1	1	0	0.049964866	0
POU5F1	IKBKG	-1	1	0	0.049964566	0
FOXA1	NFKB2	-1	1	0	0.04996375	0
ELK4	CGM3	-1	1	0	0.049963686	nan
TLX1	RARA	1	1	0	0.049963365	1
TEF	CD86	1	1	0	0.049962806	1
TFAP2B	RARA	1	1	0	0.049962656	1
PPARA	ESRRA	1	1	0	0.049962515	1
YY2	NR2F2	-1	1	0	0.049962442	0
NR1H4	UNC84B	1	1	0	0.04996239	0
SP2	Rdh7	-1	1	0	0.049962155	0
HOXC6	IKBKG	1	1	0	0.04996205	0
SOX11	IRF7	-1	1	0	0.049961686	0
GATA1	RARB	1	1	0	0.049961208	1
SOX11	KIAA0082	-1	1	0	0.0499609	0
NRF1	NGFB	-1	1	0	0.049959861	0
IRF9	MYD88	1	1	0	0.049959495	1
NR4A2	INSR	-1	1	0	0.04995948	1
ATF6	RXRA	1	1	0	0.049959441	0
NRF1	HNF4G	-1	1	0	0.049958936	0
SP4	IRF5	-1	1	0	0.049958608	1
THRB	ESRRA	1	1	0	0.049958503	1
TLX1	IRF5	1	1	0	0.049958422	0
ETV6	NR0B2	-1	1	0	0.049957852	nan
RFX3	C22orf28	-1	1	0	0.04995746	1
PROP1	RELA	-1	1	0	0.049957321	1
PLAGL1	RARG	1	1	0	0.04995664	0
BHLHE40	STAT3	1	1	0	0.049956443	0
RFX3	AGPAT9	-1	1	0	0.049956194	0
BACH1	PPARG	1	1	0	0.049954858	1
RELB	MB21D1	1	1	0	0.049954425	0
MIXL1	NR3C2	-1	1	0	0.049954119	0
PROP1	CD54	-1	1	0	0.049953851	0
IRF9	TBK1	1	1	0	0.049953817	0
HOMEZ	NR2C2	1	1	0	0.049953435	0
WT1	NR2C1	-1	1	0	0.049953223	1
OTX2	JMJD3	-1	1	0	0.049953016	0
PAX9	SAMHD1	1	1	0	0.049952637	0
VSX1	NR6A1	1	1	0	0.049952519	0
SRF	CSDA	1	1	0	0.04995136	0
NR1H4	FASN	1	1	0	0.049951099	1
THRB	PLCG1	1	1	0	0.049950694	0
HINFP	AR	-1	1	0	0.049950452	0
ZFY	NCAM	-1	1	0	0.049949927	0
TLX2	NGFB	1	1	0	0.049949916	0
PAX3	CGM3	-1	1	0	0.049949683	nan
ETV6	WHDC1	-1	1	0	0.04994934	0
GATA2	RARA	1	1	0	0.049948942	1
SP5	ESR2	-1	1	0	0.049948631	1
PPARA	MVK	1	1	0	0.049948541	0
HOXB3	PHF15	-1	1	0	0.049948518	0
EGR3	WHDC1	-1	1	0	0.04994849	1
LHX2	TMEM49	1	1	0	0.049948186	0
MIXL1	PLCG1	1	1	0	0.049948008	0
DNMT1	THOC4	1	1	0	0.049947803	1
TFAP2D	UNC84B	1	1	0	0.049947267	1
ELF2	IL8RA	1	1	0	0.049945907	0
IRF9	Slfn2	1	1	0	0.049945337	1
ELF1	IRF1	-1	1	0	0.049944354	1
MEF2C	STAT3	1	1	0	0.049943617	0
ZNF263	C5orf27	1	1	0	0.049943125	1
KLF6	PI3	-1	1	0	0.049942936	0
HES1	INSR	1	1	0	0.049942707	1
NFIB	STAT6	1	1	0	0.049942692	0
TCF7	ESRRA	-1	1	0	0.049942189	1
NFATC1	ESRRA	-1	1	0	0.049940985	0
NPAS2	NR3C2	-1	1	0	0.04994094	0
JUN	STAT3	1	1	0	0.049940593	0
MEOX1	COX7A2P1	-1	1	0	0.049940038	0
HES7	ESRRA	1	1	0	0.049939636	0
NFIB	IKBKG	1	1	0	0.049939145	0
EMX1	CSDA	1	1	0	0.049938946	0
ZSCAN16	IL1R	-1	1	0	0.049938434	0
OSR1	NR0B2	-1	1	0	0.049938032	nan
TLX1	LSS	1	1	0	0.04993783	0
HNF4A	DNAPTP6	1	1	0	0.049937815	1
PKNOX2	RORA	1	1	0	0.049937712	1
PPARG	REL	-1	1	0	0.049937153	1
TCF12	MIR146A	1	1	0	0.049936217	0
MSC	IRF2	-1	1	0	0.049935594	0
NR2F6	MB21D1	-1	1	0	0.049935279	1
RXRA	LXRB	1	1	0	0.049934675	1
TBX20	RXRA	-1	1	0	0.049934461	0
IRF2	TNFSF10	1	1	0	0.049934408	1
REL	MIR155	1	1	0	0.049934208	0
IRF7	APOBEC3B	1	1	0	0.049933943	0
FOSL2	NR1D2	-1	1	0	0.049933898	0
ETS2	STAT6	1	1	0	0.049933206	1
PLAGL1	IKBKB	1	1	0	0.049933157	0
PLAGL1	PLCG1	1	1	0	0.049933112	1
NKX6-1	HMGCR	1	1	0	0.049933035	0
FOXG1	THRB	-1	1	0	0.049933	1
PDX1	RORB	1	1	0	0.049932859	0
GATA6	NK4	1	1	0	0.049932638	0
IRF5	MIR155	1	1	0	0.049932564	0
ZFY	PI3	-1	1	0	0.049932268	0
LHX9	NR3C2	1	1	0	0.049931902	0
HINFP	IRF6	-1	1	0	0.04993133	1
SOX11	UNC84B	-1	1	0	0.049931293	0
TWIST2	RARB	-1	1	0	0.049929306	1
IRF7	PRIC285	1	1	0	0.049929304	0
HOXA2	NAMPT	1	1	0	0.049929272	0
NEUROG2	AXUD1	-1	1	0	0.049928496	0
SP1	PI3	1	1	0	0.049928462	0
ALX1	IRF3	-1	1	0	0.049928408	0
ETV7	A4	1	1	0	0.049928087	1
IRF9	C9orf19	1	1	0	0.049928042	1
DRGX	SAMHD1	-1	1	0	0.049927967	0
ZNF35	CCDC75	1	1	0	0.049927939	0
TBX21	P2RX7	1	1	0	0.049927931	1
HOXA5	NR2F2	1	1	0	0.049927367	0
THRB	THRA	1	1	0	0.049927267	1
ZNF524	CD54	1	1	0	0.049927012	1
ATF5	NCAM	1	1	0	0.049926984	1
MAFB	THOC4	1	1	0	0.049926789	1
NFKB1	NR3C1	1	1	0	0.049926117	1
VSX1	COX7A2P1	1	1	0	0.049925699	0
FUBP1	COX7A2P1	-1	1	0	0.049925556	0
SP5	NR5A2	-1	1	0	0.049924365	0
TEF	WHDC1	1	1	0	0.049923594	0
LHX6	PPARG	1	1	0	0.049923514	1
E2F1	PPARA	1	1	0	0.049923219	1
NFYB	IKBKG	-1	1	0	0.049923	0
GATA6	CD86	1	1	0	0.049922154	0
KLF13	PLCG1	1	1	0	0.049922107	0
NFKB2	IFNB1	1	1	0	0.04992179	1
ETV5	TMEM49	1	1	0	0.04992166	1
PPARD	PRIC285	1	1	0	0.049921325	0
MZF1	HNF4G	1	1	0	0.049921058	1
RXRA	STAT5A	1	1	0	0.049920743	0
RFX4	NR2C1	-1	1	0	0.049920612	1
PRDM1	FAM125B	-1	1	0	0.049920595	1
JUN	MIR155	1	1	0	0.049920201	1
JUNB	MYD88	1	1	0	0.049919871	0
SPI1	IL1R	-1	1	0	0.049919779	1
ZNF35	UNC84B	-1	1	0	0.049919651	0
ZFY	NOS2A	-1	1	0	0.04991937	1
GABPA	LINCR	-1	1	0	0.049918719	0
FOXO6	RORB	1	1	0	0.049918453	0
SOX11	P2RX7	-1	1	0	0.049918406	0
ZBTB49	IL8RA	1	1	0	0.049918134	0
CEBPA	LINCR	1	1	0	0.049917198	0
FOXE1	RELB	1	1	0	0.049917155	0
HEY1	IKBKG	-1	1	0	0.049917005	0
PATZ1	FLJ39739	-1	1	0	0.04991677	0
TFAP2C	PLA2G2A	1	1	0	0.049916339	1
ELF1	MYD88	-1	1	0	0.049915999	1
RELB	STAT3	1	1	0	0.049915815	0
PLAGL1	MVK	1	1	0	0.049915251	0
ETS2	ERVWE1	-1	1	0	0.049915144	0
HIC1	CD7	1	1	0	0.049914793	0
SPI1	P2RX7	1	1	0	0.049914551	1
NFYB	A4	-1	1	0	0.049914399	0
IRF7	KIAA0082	1	1	0	0.049914	1
HOXB1	NR0B2	1	1	0	0.049913553	nan
RFX8	CCDC75	1	1	0	0.049913195	0
ETV6	IL8RA	1	1	0	0.049913124	0
THRB	IRF5	1	1	0	0.049913101	0
NFE2	NR4A1	-1	1	0	0.04991288	0
PAX3	IRF6	-1	1	0	0.049912816	0
NEUROD1	IRF7	-1	1	0	0.049912782	0
PKNOX1	PLCG1	-1	1	0	0.049912231	1
SP9	NR4A2	-1	1	0	0.049911578	1
ZNF76	NR3C1	-1	1	0	0.049911349	1
PROP1	SAMHD1	1	1	0	0.04990992	0
MAFB	ERVWE1	-1	1	0	0.049909736	0
RREB1	A4	-1	1	0	0.049909481	1
SRF	RARB	1	1	0	0.049909357	1
SP3	SAMHD1	-1	1	0	0.049909025	1
ETV5	IRF5	-1	1	0	0.049908965	0
OLIG2	IRF7	1	1	0	0.04990892	0
VSX1	NR3C2	1	1	0	0.049908481	0
HOXD10	NK4	-1	1	0	0.0499081	0
AHR	C22orf28	1	1	0	0.049907708	0
TBX4	PHF15	1	1	0	0.049906926	0
NR1I3	IRF7	1	1	0	0.049906583	0
CREB3L1	BLR1	1	1	0	0.049905493	0
IRF1	MB21D1	1	1	0	0.049905367	0
JUN	INSR	-1	1	0	0.049905018	1
MBD2	Osterix	-1	1	0	0.049904846	0
KLF7	NR1D2	1	1	0	0.049904551	1
WT1	HNF4G	-1	1	0	0.049904546	1
MAFF	CCL18aa	1	1	0	0.049904296	0
ZEB1	PLA2	1	1	0	0.049904041	1
ZNF35	NR6A1	1	1	0	0.049904013	1
HOXA3	SCAP	1	1	0	0.04990379	0
ESR1	CD86	-1	1	0	0.049903328	1
TLX1	RXRA	1	1	0	0.049903141	1
RFX8	NR1D2	-1	1	0	0.049903056	0
BACH1	RARA	-1	1	0	0.049902764	0
SP1	HNF4G	1	1	0	0.049902175	1
RFX2	C9orf19	-1	1	0	0.04990216	1
ARNTL2	RXRB	1	1	0	0.049901321	0
YY2	ESRRG	-1	1	0	0.049901265	0
LIN54	STAT4	1	1	0	0.049901182	0
ZBTB4	RARA	1	1	0	0.04990091	0
LEF1	COX7A2P1	1	1	0	0.04990074	0
TFAP2C	NR5A2	1	1	0	0.049900451	1
ASCL2	FLJ39739	-1	1	0	0.049899325	0
PITX3	PI3	-1	1	0	0.049898303	0
NPAS2	Rdh7	-1	1	0	0.049898286	0
TBX2	RORA	-1	1	0	0.049898185	1
PRDM1	NR2C1	1	1	0	0.049898052	1
WT1	CHUK	1	1	0	0.049897849	1
E2F3	THRB	-1	1	0	0.049897553	1
IRF3	TNFSF10	1	1	0	0.04989738	1
NFYB	IRF5	-1	1	0	0.049897232	0
KLF13	LXRA	1	1	0	0.049896862	1
INSM1	NR2C1	-1	1	0	0.049896408	1
NR3C2	INSR	1	1	0	0.049896294	1
EGR2	ESR1	-1	1	0	0.049896198	1
OTX2	LXRA	1	1	0	0.049895872	0
KLF4	PLCG1	1	1	0	0.049895579	1
NFE2	UGCGL1	1	1	0	0.049895559	1
CTCFL	IL8RA	-1	1	0	0.049894587	0
RFX3	KLRA1	1	1	0	0.04989451	0
GLI3	NK4	-1	1	0	0.049894422	0
MAZ	Osterix	1	1	0	0.049894127	1
PPARG	INSR	1	1	0	0.049893915	1
IRF3	MB21D1	1	1	0	0.049893833	0
PBX1	BLR1	1	1	0	0.04989366	0
ATF3	RARA	-1	1	0	0.049893593	1
PITX3	HMGCR	-1	1	0	0.049893574	0
TFAP2B	Rdh7	-1	1	0	0.049893441	0
JUNB	STAT1	1	1	0	0.049893413	1
OLIG2	INSR	-1	1	0	0.049893251	0
VSX1	WHDC1	1	1	0	0.049893176	0
YY2	AR	-1	1	0	0.049893013	0
MEF2C	STAT5A	1	1	0	0.049891946	0
NR1I2	Osterix	-1	1	0	0.049891762	0
E2F6	IL8RA	-1	1	0	0.049891426	0
HOXB2	IDOL_M	1	1	0	0.049891406	0
NEUROG2	C22orf28	-1	1	0	0.049891402	0
PPARA	NR2F6	1	1	0	0.049891265	1
JUN	PHF15	1	1	0	0.049891109	1
GATA6	STAT5B	1	1	0	0.049890963	0
ESR1	KLRA1	-1	1	0	0.049890742	0
HOMEZ	FAM125B	-1	1	0	0.049890734	0
ETV6	NR5A2	-1	1	0	0.049890539	1
HOXA13	ESRRG	1	1	0	0.049890477	1
NFKB1	RELA	1	1	0	0.049890256	1
EGR3	HMGCR	1	1	0	0.049889871	0
NFE2	NFKBIB	-1	1	0	0.049888948	0
BACH1	BLR1	1	1	0	0.049888849	1
DNMT1	NR2E3	-1	1	0	0.049888763	0
ARID3C	NR2C1	1	1	0	0.049888584	0
NFYB	Slfn2	-1	1	0	0.04988804	1
IRF5	IRF4	1	1	0	0.049887907	0
NFKB1	IRF2	1	1	0	0.04988756	1
FOXO6	ESRRB	1	1	0	0.049886862	1
JUND	STAT4	1	1	0	0.049886791	1
SPZ1	MVK	1	1	0	0.049886759	1
BCL11A	SAMHD1	1	1	0	0.049886562	0
FEV	RXRA	-1	1	0	0.049886407	0
MYBL1	NR5A2	-1	1	0	0.049886371	0
FOXA1	THRA	1	1	0	0.049886315	0
NHLH1	NR1H4	1	1	0	0.049886052	1
SMARCC2	EP300	-1	1	0	0.049885953	1
CENPB	SELS	1	1	0	0.049885647	0
SMAD2	NR2F1	1	1	0	0.049885624	1
RELB	NT5C3	1	1	0	0.049885403	0
TLX1	FASN	1	1	0	0.049885392	0
TBX3	PLCG1	1	1	0	0.049885375	0
SP3	CSDA	1	1	0	0.04988503	1
ONECUT3	PPARA	-1	1	0	0.049884844	0
LHX2	IRF5	-1	1	0	0.04988478	0
CREB3L2	C2orf31	1	1	0	0.04988427	0
GATA1	TBK1	-1	1	0	0.049883897	1
NFKB1	CREBB	1	1	0	0.049883428	0
THRA	NR1D1	-1	1	0	0.049883422	1
RFX5	FAM125B	1	1	0	0.049883295	0
RREB1	PI3	1	1	0	0.049883278	0
TBX1	Rdh7	1	1	0	0.049883195	0
SMARCC2	BLR1	-1	1	0	0.049883139	0
CREB1	STAT4	1	1	0	0.049882957	1
MGA	SAMHD1	-1	1	0	0.049882854	0
SP9	JMJD3	-1	1	0	0.049882486	1
AHR	NFKBIB	1	1	0	0.049882242	1
IRF8	CD7	1	1	0	0.049882214	0
TERF2	MIR146A	-1	1	0	0.049882137	0
FOXO3	STAT4	1	1	0	0.049882135	1
ELF2	TICAM2	-1	1	0	0.049881978	1
TCF12	IDOL_M	-1	1	0	0.049881734	1
MYC	PPARG	1	1	0	0.049881659	0
IRF7	NR3C1	1	1	0	0.049881635	1
HOMEZ	NR2E3	1	1	0	0.049881612	0
ELK4	NCAM	-1	1	0	0.049881477	1
JUN	INSIG1	1	1	0	0.049880727	1
ELK4	pIgR	-1	1	0	0.049880153	0
EGR3	UGCGL1	1	1	0	0.049880083	0
JUN	CD54	1	1	0	0.049880046	0
SP4	NR0B2	1	1	0	0.049879794	nan
TCF12	STAT5A	-1	1	0	0.049879562	1
HEY2	IL8	1	1	0	0.049879468	0
HOXB3	CMAH	-1	1	0	0.049879267	0
ZIC4	TMEM49	-1	1	0	0.049879125	0
TCF3	CMAH	1	1	0	0.049879046	1
MYCL	IKBKB	-1	1	0	0.049878341	0
MEIS2	MIR146A	1	1	0	0.049878314	0
HOXC13	NFKBIB	1	1	0	0.049878057	0
CREB3L1	NR5A1	1	1	0	0.049878016	1
GLI3	IRF8	-1	1	0	0.049877534	0
KLF13	RXRB	1	1	0	0.049877016	0
OTX2	ABCA1	1	1	0	0.049876484	1
IRF1	NR3C1	1	1	0	0.049876476	1
ONECUT1	IL8RA	-1	1	0	0.049875617	0
HOXA3	NR3C2	-1	1	0	0.049875525	0
ETV6	CSDA	-1	1	0	0.049875488	1
E2F3	HMGCR	1	1	0	0.049875266	0
EGR2	CCL18	-1	1	0	0.049875201	0
NFATC2	RORA	1	1	0	0.049875197	0
PPARA	NR2C2	-1	1	0	0.049875191	1
GATA6	CCL18aa	-1	1	0	0.049875171	0
ZNF384	RXRB	-1	1	0	0.049874814	0
PPARD	PLA2G4C	1	1	0	0.049874795	0
IRF5	NR5A2	1	1	0	0.04987467	1
NR2F1	KLRA1	-1	1	0	0.049874353	0
RELB	C9orf19	1	1	0	0.049873989	0
FOXO3	IRF4	1	1	0	0.049873874	1
CTCFL	NR1D1	1	1	0	0.049873754	0
ETV4	SQLE	1	1	0	0.049873289	0
HSF2	MYD88	-1	1	0	0.04987322	0
ETV5	PPARD	-1	1	0	0.049873124	1
TET1	SQLE	1	1	0	0.049872653	0
OSR1	NR5A1	-1	1	0	0.049872548	0
RUNX2	IL1R	1	1	0	0.049872428	1
TLX1	ESRRA	1	1	0	0.049872199	0
HOXA3	PPARD	1	1	0	0.049872132	0
BRCA1	KLRA1	-1	1	0	0.049872062	0
SOX12	NR1D2	-1	1	0	0.049872059	0
IKZF1	IRF5	-1	1	0	0.049872004	0
KMT2A	RARB	-1	1	0	0.049871976	0
TFAP2D	THOC4	1	1	0	0.049871871	1
BACH1	FAM125B	-1	1	0	0.049871479	1
HSF2	RELB	-1	1	0	0.049871365	0
RFX6	IRF5	1	1	0	0.049871321	0
FOXO3	CD86	1	1	0	0.049871228	0
MNT	PPARG	-1	1	0	0.049870877	0
E2F8	C2orf31	-1	1	0	0.049870819	0
RBPJ	STAT6	1	1	0	0.04987071	0
HOXC6	A4	1	1	0	0.049870447	1
SPI1	SCD2	1	1	0	0.04987034	1
ARID3A	NR2F1	-1	1	0	0.049870256	0
OLIG1	ZNF313	-1	1	0	0.049870147	0
ZIC4	STAT6	1	1	0	0.049869995	0
ENO1	CD7	1	1	0	0.049869802	0
TBX20	NR2E3	1	1	0	0.049869682	0
POU5F1	NR2E3	1	1	0	0.049869408	0
ONECUT3	STAT5B	-1	1	0	0.049868598	0
BRCA1	LXRA	-1	1	0	0.049868577	1
LHX8	PPARD	-1	1	0	0.049867866	1
ESRRG	NR2C1	1	1	0	0.049867594	0
VSX1	TMEM49	1	1	0	0.04986753	0
HOXA1	HNF4G	1	1	0	0.049867452	0
RFX2	ERVWE1	1	1	0	0.049867448	1
CTCF	NR1H4	1	1	0	0.04986736	1
ETV7	CCL18	1	1	0	0.049867279	0
POU5F1	INSIG1	-1	1	0	0.04986663	1
ZBTB49	AR	-1	1	0	0.049866195	0
BCL11A	NK4	-1	1	0	0.049865769	0
ZNF784	RARG	1	1	0	0.04986557	0
MZF1	NKAP	-1	1	0	0.049865019	0
EBF1	IL28RA	1	1	0	0.049864533	0
OLIG3	GNB2L1	1	1	0	0.049863781	0
MYCL	ERVWE1	1	1	0	0.049863666	0
NFYB	NFKBIB	-1	1	0	0.049863426	1
